metric,estimator,estimate,config,null_model_avg,seed,model,percent_change
mae,standard,114.5513054922692,Preprocessor1_Model1,107.74996900826449,9728,dietML_no_supplement_use,6.312147044314269
mae,standard,108.11334733660148,Preprocessor1_Model1,104.8782902892562,9908,dietML_no_supplement_use,3.0845821746549587
mae,standard,186.48308718277,Preprocessor1_Model1,164.5209375,1147,dietML_supplement_users,13.349151795813215
mae,standard,164.99870184004072,Preprocessor1_Model1,164.5244921875,1303,dietML_supplement_users,0.288230430761825
mae,standard,129.90966412771422,Preprocessor1_Model1,160.769423828125,1389,dietML_supplement_users,-19.19504279209352
mae,standard,163.54033125964563,Preprocessor1_Model1,160.62961914062498,1475,dietML_supplement_users,1.812064384260557
mae,standard,204.9004477157738,Preprocessor1_Model1,155.339599609375,1512,dietML_supplement_users,31.904838322634454
mae,standard,204.2564682289968,Preprocessor1_Model1,160.682001953125,1535,dietML_supplement_users,27.118448703784242
mae,standard,224.35892705393897,Preprocessor1_Model1,159.33958007812498,1551,dietML_supplement_users,40.805521731596556
mae,standard,145.8563365581282,Preprocessor1_Model1,163.38990234375,1583,dietML_supplement_users,-10.731119569882349
mae,standard,127.65469641986851,Preprocessor1_Model1,162.456884765625,1659,dietML_supplement_users,-21.422415181705148
mae,standard,166.73283208348653,Preprocessor1_Model1,164.389501953125,1707,dietML_supplement_users,1.425474317106766
mae,standard,174.77883196198124,Preprocessor1_Model1,176.423564453125,1728,dietML_supplement_users,-0.9322634967965229
mae,standard,158.77970643289862,Preprocessor1_Model1,154.970810546875,1794,dietML_supplement_users,2.4578150379303425
mae,standard,152.6698120449596,Preprocessor1_Model1,158.431298828125,1912,dietML_supplement_users,-3.636583696391818
mae,standard,188.02607354302532,Preprocessor1_Model1,160.18904296875,1944,dietML_supplement_users,17.377612137745174
mae,standard,144.32944502743277,Preprocessor1_Model1,170.13693359375,1976,dietML_supplement_users,-15.168657399186412
mae,standard,152.2366228037788,Preprocessor1_Model1,162.848037109375,2002,dietML_supplement_users,-6.516145047833262
mae,standard,236.1473502249073,Preprocessor1_Model1,162.36326171875,2033,dietML_supplement_users,45.44383238245612
mae,standard,188.53618803391635,Preprocessor1_Model1,154.252060546875,2127,dietML_supplement_users,22.226041821089908
mae,standard,169.54876563197857,Preprocessor1_Model1,156.38341796875,2138,dietML_supplement_users,8.418634043322545
mae,standard,136.92465966140287,Preprocessor1_Model1,158.68814453125,2307,dietML_supplement_users,-13.714625584749534
mae,standard,150.30793869077434,Preprocessor1_Model1,161.635703125,2482,dietML_supplement_users,-7.008206859758824
mae,standard,149.00773980441704,Preprocessor1_Model1,164.3612890625,2515,dietML_supplement_users,-9.341341471375667
mae,standard,167.81219248919672,Preprocessor1_Model1,169.8059765625,2521,dietML_supplement_users,-1.1741542398358646
mae,standard,165.50728081120354,Preprocessor1_Model1,167.58873046875,2530,dietML_supplement_users,-1.2419985829146
mae,standard,203.0773410769236,Preprocessor1_Model1,162.4932421875,2784,dietML_supplement_users,24.975868745725354
mae,standard,159.78883326719554,Preprocessor1_Model1,166.84087890625,2789,dietML_supplement_users,-4.22680921203795
mae,standard,216.6161991916989,Preprocessor1_Model1,151.803974609375,2799,dietML_supplement_users,42.694682236812326
mae,standard,157.4345097459097,Preprocessor1_Model1,153.407578125,2940,dietML_supplement_users,2.6249887196762116
mae,standard,130.3578067421368,Preprocessor1_Model1,171.38310546875,2980,dietML_supplement_users,-23.937772987836155
mae,standard,146.4035210712399,Preprocessor1_Model1,167.508359375,3064,dietML_supplement_users,-12.599274676503045
mae,standard,189.9029220449169,Preprocessor1_Model1,158.529189453125,3098,dietML_supplement_users,19.79050842309938
mae,standard,154.97751446480598,Preprocessor1_Model1,168.894755859375,3274,dietML_supplement_users,-8.240185625512726
mae,standard,154.09827279414142,Preprocessor1_Model1,168.5446484375,3351,dietML_supplement_users,-8.571245528875755
mae,standard,149.4040069258335,Preprocessor1_Model1,156.783671875,3435,dietML_supplement_users,-4.70690911936936
mae,standard,138.713341621634,Preprocessor1_Model1,169.98177734375,3635,dietML_supplement_users,-18.395169300343657
mae,standard,149.22496563725764,Preprocessor1_Model1,155.776240234375,3761,dietML_supplement_users,-4.205567285011217
mae,standard,139.78947831267405,Preprocessor1_Model1,160.667802734375,3768,dietML_supplement_users,-12.994715846222254
mae,standard,136.54261608606754,Preprocessor1_Model1,170.0037890625,3855,dietML_supplement_users,-19.682604229562692
mae,standard,149.0894165999816,Preprocessor1_Model1,159.720986328125,4004,dietML_supplement_users,-6.656338639370967
mae,standard,169.56671763551748,Preprocessor1_Model1,161.4334375,4113,dietML_supplement_users,5.038163258784278
mae,standard,144.65470294958243,Preprocessor1_Model1,160.066669921875,4126,dietML_supplement_users,-9.628467300416009
mae,standard,139.96099406041537,Preprocessor1_Model1,160.36693359375,4210,dietML_supplement_users,-12.724530597453478
mae,standard,143.65534210291625,Preprocessor1_Model1,156.78212890625,4449,dietML_supplement_users,-8.37262951773227
mae,standard,182.4451425616051,Preprocessor1_Model1,172.814169921875,4452,dietML_supplement_users,5.573022538651803
mae,standard,150.4319926851731,Preprocessor1_Model1,169.00115234375,4605,dietML_supplement_users,-10.987593516999837
mae,standard,149.85880097407454,Preprocessor1_Model1,158.212119140625,4657,dietML_supplement_users,-5.279821932683743
mae,standard,163.62242029196452,Preprocessor1_Model1,156.99291015625,4661,dietML_supplement_users,4.222808615444091
mae,standard,153.22511103859904,Preprocessor1_Model1,158.917294921875,4761,dietML_supplement_users,-3.5818529921958975
mae,standard,164.85927093443166,Preprocessor1_Model1,161.08623046875,4957,dietML_supplement_users,2.342248902778582
mae,standard,156.37997773759025,Preprocessor1_Model1,157.785146484375,5041,dietML_supplement_users,-0.8905583181265344
mae,standard,196.22081071888945,Preprocessor1_Model1,151.8623828125,5055,dietML_supplement_users,29.209621951709735
mae,standard,129.56852671762627,Preprocessor1_Model1,164.904541015625,5114,dietML_supplement_users,-21.42816327577697
mae,standard,172.29838668345306,Preprocessor1_Model1,166.158408203125,5274,dietML_supplement_users,3.6952559588932026
mae,standard,148.48685014511128,Preprocessor1_Model1,156.98149414062502,5367,dietML_supplement_users,-5.411239103065349
mae,standard,154.26825491891776,Preprocessor1_Model1,166.1429296875,5508,dietML_supplement_users,-7.1472645817173355
mae,standard,146.1258738734144,Preprocessor1_Model1,170.4303515625,5881,dietML_supplement_users,-14.260651032086077
mae,standard,175.62278241945145,Preprocessor1_Model1,170.924853515625,5898,dietML_supplement_users,2.748534696504512
mae,standard,164.01847746953214,Preprocessor1_Model1,171.62549804687498,6124,dietML_supplement_users,-4.432337073402216
mae,standard,182.9803133101621,Preprocessor1_Model1,167.043642578125,6135,dietML_supplement_users,9.540423380425056
mae,standard,149.76436682498678,Preprocessor1_Model1,155.850634765625,6142,dietML_supplement_users,-3.9051929110144497
mae,standard,161.16514311457817,Preprocessor1_Model1,157.215908203125,6204,dietML_supplement_users,2.5119817431902067
mae,standard,157.67486985997968,Preprocessor1_Model1,165.964287109375,6245,dietML_supplement_users,-4.994699398149653
mae,standard,130.50829495658635,Preprocessor1_Model1,156.222177734375,6326,dietML_supplement_users,-16.459815853745198
mae,standard,127.47535956407891,Preprocessor1_Model1,171.87482421875,6426,dietML_supplement_users,-25.83244221862454
mae,standard,146.24016024284484,Preprocessor1_Model1,165.502158203125,6430,dietML_supplement_users,-11.638517690288616
mae,standard,179.570172866555,Preprocessor1_Model1,166.331533203125,6468,dietML_supplement_users,7.959188139787606
mae,standard,144.25701804264585,Preprocessor1_Model1,165.34708984375,6566,dietML_supplement_users,-12.755030536693384
mae,standard,182.35977444917927,Preprocessor1_Model1,165.65375,6666,dietML_supplement_users,10.08490568380086
mae,standard,174.77766961150888,Preprocessor1_Model1,171.84126953125,6684,dietML_supplement_users,1.7087863050993677
mae,standard,149.38838906572195,Preprocessor1_Model1,161.39419921875,6765,dietML_supplement_users,-7.438811438790097
mae,standard,148.65856500424408,Preprocessor1_Model1,158.1769921875,7108,dietML_supplement_users,-6.017580086472341
mae,standard,125.99817070234975,Preprocessor1_Model1,170.09562499999998,7147,dietML_supplement_users,-25.925096132043514
mae,standard,158.040435748876,Preprocessor1_Model1,160.36005859375,7191,dietML_supplement_users,-1.4465091028374137
mae,standard,124.7076030645218,Preprocessor1_Model1,171.801220703125,7214,dietML_supplement_users,-27.41168976906262
mae,standard,127.13380778164864,Preprocessor1_Model1,167.20251953125,7233,dietML_supplement_users,-23.96417940467252
mae,standard,144.70605767998958,Preprocessor1_Model1,153.63732421875,7580,dietML_supplement_users,-5.813214063819548
mae,standard,187.67928619023175,Preprocessor1_Model1,163.9900390625,7620,dietML_supplement_users,14.445540267664244
mae,standard,173.4909888998153,Preprocessor1_Model1,150.87826171875,7649,dietML_supplement_users,14.987399061647045
mae,standard,181.2239870365238,Preprocessor1_Model1,154.569521484375,7671,dietML_supplement_users,17.24432171114874
mae,standard,209.0072691731804,Preprocessor1_Model1,166.454296875,7749,dietML_supplement_users,25.564357963156592
mae,standard,194.53856518333265,Preprocessor1_Model1,158.883916015625,7837,dietML_supplement_users,22.440691331022634
mae,standard,150.48052658766272,Preprocessor1_Model1,153.406669921875,8019,dietML_supplement_users,-1.9074420530101197
mae,standard,153.443459772007,Preprocessor1_Model1,157.51892578125,8209,dietML_supplement_users,-2.5872865682836683
mae,standard,204.60211196446613,Preprocessor1_Model1,162.83455078125,8279,dietML_supplement_users,25.650306389413753
mae,standard,147.73662659406506,Preprocessor1_Model1,160.175107421875,8280,dietML_supplement_users,-7.765551731486603
mae,standard,165.6195089320391,Preprocessor1_Model1,169.69349609375,8510,dietML_supplement_users,-2.4007915774568995
mae,standard,181.2937633854167,Preprocessor1_Model1,162.77490234375,8650,dietML_supplement_users,11.376975673165106
mae,standard,201.11489288152043,Preprocessor1_Model1,154.1220703125,9063,dietML_supplement_users,30.490650997444526
mae,standard,153.60654181084297,Preprocessor1_Model1,170.903671875,9219,dietML_supplement_users,-10.120982114888816
mae,standard,212.385116559507,Preprocessor1_Model1,160.2388671875,9241,dietML_supplement_users,32.542822030181476
mae,standard,150.6763088292159,Preprocessor1_Model1,160.1118359375,9350,dietML_supplement_users,-5.893085325664029
mae,standard,135.4571761502064,Preprocessor1_Model1,173.911611328125,9352,dietML_supplement_users,-22.111482312336975
mae,standard,172.99825459793357,Preprocessor1_Model1,163.494541015625,9368,dietML_supplement_users,5.812862939197648
mae,standard,154.3487646351245,Preprocessor1_Model1,166.55970703125,9508,dietML_supplement_users,-7.331270337690072
mae,standard,121.28460311808428,Preprocessor1_Model1,163.7628125,9515,dietML_supplement_users,-25.938861658177565
mae,standard,174.96397794128038,Preprocessor1_Model1,161.061015625,9570,dietML_supplement_users,8.632108932338273
mae,standard,163.74423353105794,Preprocessor1_Model1,158.327021484375,9618,dietML_supplement_users,3.4215334791841348
mae,standard,155.48529992949256,Preprocessor1_Model1,156.093720703125,9674,dietML_supplement_users,-0.3897791473557112
mae,standard,170.13092267535384,Preprocessor1_Model1,169.733017578125,9728,dietML_supplement_users,0.23442999064440082
mae,standard,154.1122554545353,Preprocessor1_Model1,162.76536132812498,9908,dietML_supplement_users,-5.31630673933476
mae,standard,153.22629328582076,Preprocessor1_Model1,168.1751731301939,1147,dietML_high_intake,-8.888874360070007
mae,standard,159.38183368451274,Preprocessor1_Model1,164.63010387811633,1303,dietML_high_intake,-3.1879164684784125
mae,standard,178.39315651367164,Preprocessor1_Model1,169.55615650969528,1389,dietML_high_intake,5.2118426047662
mae,standard,161.88496418626028,Preprocessor1_Model1,171.5783102493075,1475,dietML_high_intake,-5.649517149902308
mae,standard,137.75168783352717,Preprocessor1_Model1,167.67475761772852,1512,dietML_high_intake,-17.845900127925717
mae,standard,165.4838693220466,Preprocessor1_Model1,164.13002770083102,1535,dietML_high_intake,0.8248591925441504
mae,standard,144.4630345214381,Preprocessor1_Model1,155.452527700831,1551,dietML_high_intake,-7.069356376463845
mae,standard,161.81781666483252,Preprocessor1_Model1,169.16878116343491,1583,dietML_high_intake,-4.345343418594821
mae,standard,162.07126988613444,Preprocessor1_Model1,166.80747922437672,1659,dietML_high_intake,-2.839326725794763
mae,standard,214.73287441652317,Preprocessor1_Model1,160.10813019390582,1707,dietML_high_intake,34.117408126908806
mae,standard,154.9117960657318,Preprocessor1_Model1,173.0278462603878,1728,dietML_high_intake,-10.47002004948576
mae,standard,139.2779701712604,Preprocessor1_Model1,168.14783933518007,1794,dietML_high_intake,-17.169336982303697
mae,standard,141.80910657594427,Preprocessor1_Model1,172.08099030470913,1912,dietML_high_intake,-17.591648952717843
mae,standard,168.83639283191408,Preprocessor1_Model1,160.5591274238227,1944,dietML_high_intake,5.155275530516651
mae,standard,196.07829496927977,Preprocessor1_Model1,167.82639889196676,1976,dietML_high_intake,16.834000052339395
mae,standard,149.60613268246925,Preprocessor1_Model1,162.42843490304708,2002,dietML_high_intake,-7.894124097317941
mae,standard,173.95794559795118,Preprocessor1_Model1,166.76558864265928,2033,dietML_high_intake,4.312854356724326
mae,standard,155.19921529953857,Preprocessor1_Model1,164.70333102493075,2127,dietML_high_intake,-5.770445361517046
mae,standard,164.76632742017358,Preprocessor1_Model1,162.59154432132965,2138,dietML_high_intake,1.337574538652458
mae,standard,188.49314462453475,Preprocessor1_Model1,164.04293628808864,2307,dietML_high_intake,14.90476145434704
mae,standard,149.7528026803112,Preprocessor1_Model1,171.40838642659278,2482,dietML_high_intake,-12.633911442574483
mae,standard,171.0197038188787,Preprocessor1_Model1,165.64048476454295,2515,dietML_high_intake,3.24752675167685
mae,standard,125.84049483253575,Preprocessor1_Model1,172.03038781163434,2521,dietML_high_intake,-26.84984528993475
mae,standard,176.41811361105536,Preprocessor1_Model1,167.85391966759002,2530,dietML_high_intake,5.102170959382698
mae,standard,170.52328253743408,Preprocessor1_Model1,167.63891274238227,2784,dietML_high_intake,1.720584885613248
mae,standard,186.27925563496612,Preprocessor1_Model1,173.10284626038782,2789,dietML_high_intake,7.611896429916494
mae,standard,140.56106649011522,Preprocessor1_Model1,166.46272853185596,2799,dietML_high_intake,-15.560036934504492
mae,standard,153.80981328824703,Preprocessor1_Model1,172.42687673130197,2940,dietML_high_intake,-10.79707746030016
mae,standard,145.1465270135238,Preprocessor1_Model1,163.04906509695292,2980,dietML_high_intake,-10.979847123185788
mae,standard,195.30305094072892,Preprocessor1_Model1,165.57799861495846,3064,dietML_high_intake,17.952295941741788
mae,standard,182.2300680625631,Preprocessor1_Model1,172.39477146814403,3098,dietML_high_intake,5.705101442845378
mae,standard,162.46205174469557,Preprocessor1_Model1,176.7777354570637,3274,dietML_high_intake,-8.098125974605644
mae,standard,172.2857253153013,Preprocessor1_Model1,177.1033864265928,3351,dietML_high_intake,-2.7202535245074837
mae,standard,154.96735987175435,Preprocessor1_Model1,161.36888504155124,3435,dietML_high_intake,-3.967013323633326
mae,standard,134.51914628633497,Preprocessor1_Model1,169.2229570637119,3635,dietML_high_intake,-20.507743972533852
mae,standard,143.23515551378856,Preprocessor1_Model1,172.048324099723,3761,dietML_high_intake,-16.747137024847568
mae,standard,155.7006760002162,Preprocessor1_Model1,166.4700138504155,3768,dietML_high_intake,-6.469235870837552
mae,standard,161.73033460702953,Preprocessor1_Model1,161.71829639889197,3855,dietML_high_intake,0.007443937022360658
mae,standard,145.89661051314144,Preprocessor1_Model1,173.16948753462603,4004,dietML_high_intake,-15.749239320253375
mae,standard,125.43120835428329,Preprocessor1_Model1,155.09580332409973,4113,dietML_high_intake,-19.126626468304305
mae,standard,150.93602371273352,Preprocessor1_Model1,155.98139889196676,4126,dietML_high_intake,-3.234600545368676
mae,standard,194.96419370000635,Preprocessor1_Model1,164.78851800554017,4210,dietML_high_intake,18.31175864658949
mae,standard,188.4116523646067,Preprocessor1_Model1,162.14143351800553,4449,dietML_high_intake,16.202039340970746
mae,standard,163.90937599056238,Preprocessor1_Model1,170.38755540166204,4452,dietML_high_intake,-3.802026149050829
mae,standard,172.73388613339773,Preprocessor1_Model1,161.23694598337948,4605,dietML_high_intake,7.130462611964486
mae,standard,164.6642647558937,Preprocessor1_Model1,170.22420360110803,4657,dietML_high_intake,-3.2662445924805854
mae,standard,179.25087410358816,Preprocessor1_Model1,167.41486842105263,4661,dietML_high_intake,7.069865295815707
mae,standard,193.14172983137908,Preprocessor1_Model1,157.46997229916897,4761,dietML_high_intake,22.653053792655275
mae,standard,173.579595834513,Preprocessor1_Model1,169.2151939058172,4957,dietML_high_intake,2.5792021555256817
mae,standard,175.1162789291454,Preprocessor1_Model1,166.35834487534626,5041,dietML_high_intake,5.2644993915763845
mae,standard,184.376116032522,Preprocessor1_Model1,167.55478531855957,5055,dietML_high_intake,10.039301880863187
mae,standard,181.94118616824957,Preprocessor1_Model1,161.86835180055402,5114,dietML_high_intake,12.400715856073138
mae,standard,156.12715477806884,Preprocessor1_Model1,164.92093490304708,5274,dietML_high_intake,-5.332118769607925
mae,standard,169.01175893645012,Preprocessor1_Model1,167.47496537396125,5367,dietML_high_intake,0.9176258427982368
mae,standard,141.47768371023315,Preprocessor1_Model1,162.1862950138504,5508,dietML_high_intake,-12.768410118653234
mae,standard,164.8805830714982,Preprocessor1_Model1,159.58364958448757,5881,dietML_high_intake,3.319220672545335
mae,standard,226.7306515757467,Preprocessor1_Model1,164.70434210526315,5898,dietML_high_intake,37.65918291992708
mae,standard,169.3666307312627,Preprocessor1_Model1,166.63011772853184,6124,dietML_high_intake,1.6422679405346636
mae,standard,192.06483425442588,Preprocessor1_Model1,163.7918975069252,6135,dietML_high_intake,17.26149899832821
mae,standard,201.78751696791448,Preprocessor1_Model1,162.88845567867037,6142,dietML_high_intake,23.880796909254386
mae,standard,182.78317546058028,Preprocessor1_Model1,155.80569252077564,6204,dietML_high_intake,17.314824961358443
mae,standard,162.0826853661317,Preprocessor1_Model1,167.2001869806094,6245,dietML_high_intake,-3.0607032844234747
mae,standard,174.1026067337104,Preprocessor1_Model1,161.14075484764544,6326,dietML_high_intake,8.043807352348606
mae,standard,160.373385778777,Preprocessor1_Model1,170.79601800554016,6426,dietML_high_intake,-6.102385962197952
mae,standard,142.91568403956975,Preprocessor1_Model1,166.22002770083105,6430,dietML_high_intake,-14.020177943421666
mae,standard,168.97990658780708,Preprocessor1_Model1,168.60471606648198,6468,dietML_high_intake,0.22252670629755983
mae,standard,155.65699903176682,Preprocessor1_Model1,171.53569944598337,6566,dietML_high_intake,-9.256790548848265
mae,standard,128.2814190346769,Preprocessor1_Model1,170.06403739612188,6666,dietML_high_intake,-24.56875598226729
mae,standard,158.05916975984712,Preprocessor1_Model1,167.8549792243767,6684,dietML_high_intake,-5.83587660598095
mae,standard,154.7876755561005,Preprocessor1_Model1,158.98044321329638,6765,dietML_high_intake,-2.6372851732276525
mae,standard,173.17076093566732,Preprocessor1_Model1,173.9573545706371,7108,dietML_high_intake,-0.45217613070241663
mae,standard,156.68569367275748,Preprocessor1_Model1,176.1370083102493,7147,dietML_high_intake,-11.043286600638812
mae,standard,162.89583465551968,Preprocessor1_Model1,165.1612326869806,7191,dietML_high_intake,-1.3716281930120944
mae,standard,170.00637315462365,Preprocessor1_Model1,171.99548476454294,7214,dietML_high_intake,-1.1564905977865234
mae,standard,187.12528943289357,Preprocessor1_Model1,169.72899584487536,7233,dietML_high_intake,10.249452959656722
mae,standard,165.43717697510064,Preprocessor1_Model1,169.6997299168975,7580,dietML_high_intake,-2.5118206987625973
mae,standard,168.82977902790196,Preprocessor1_Model1,167.67963296398892,7620,dietML_high_intake,0.6859187628112522
mae,standard,182.30992543416124,Preprocessor1_Model1,161.6229432132964,7649,dietML_high_intake,12.799533166255921
mae,standard,200.83076782572937,Preprocessor1_Model1,161.13258310249307,7671,dietML_high_intake,24.636969108839462
mae,standard,187.67169686643305,Preprocessor1_Model1,166.73030470914128,7749,dietML_high_intake,12.560039516405697
mae,standard,181.4639265002352,Preprocessor1_Model1,171.86872576177285,7837,dietML_high_intake,5.582866048452733
mae,standard,170.29530501512608,Preprocessor1_Model1,162.06693905817176,8019,dietML_high_intake,5.077140350013558
mae,standard,163.1785704097738,Preprocessor1_Model1,161.44265235457064,8209,dietML_high_intake,1.075253676699165
mae,standard,146.8319520960381,Preprocessor1_Model1,167.85614958448753,8279,dietML_high_intake,-12.525127938709963
mae,standard,168.439412182754,Preprocessor1_Model1,163.23956371191136,8280,dietML_high_intake,3.185409439110886
mae,standard,155.75596793682766,Preprocessor1_Model1,163.45957756232687,8510,dietML_high_intake,-4.712853012581559
mae,standard,169.4428126461473,Preprocessor1_Model1,167.8207756232687,8650,dietML_high_intake,0.9665293327685599
mae,standard,166.93829265378875,Preprocessor1_Model1,161.31246537396123,9063,dietML_high_intake,3.4875341262595505
mae,standard,173.01386099900924,Preprocessor1_Model1,171.80758310249306,9219,dietML_high_intake,0.7021098107157296
mae,standard,170.90366478483006,Preprocessor1_Model1,178.1124515235457,9241,dietML_high_intake,-4.047323293263792
mae,standard,146.60556184529642,Preprocessor1_Model1,159.71562326869807,9350,dietML_high_intake,-8.208377587047885
mae,standard,140.85112225991503,Preprocessor1_Model1,165.4598753462604,9352,dietML_high_intake,-14.87294308353989
mae,standard,127.15528396420926,Preprocessor1_Model1,166.32825484764544,9368,dietML_high_intake,-23.551603375697123
mae,standard,165.6104409693988,Preprocessor1_Model1,166.98580332409972,9508,dietML_high_intake,-0.8236402899661448
mae,standard,140.15973477348737,Preprocessor1_Model1,156.62918975069252,9515,dietML_high_intake,-10.514933393590084
mae,standard,169.80198303015246,Preprocessor1_Model1,172.2290997229917,9570,dietML_high_intake,-1.4092372872777825
mae,standard,177.80063400207374,Preprocessor1_Model1,170.2995567867036,9618,dietML_high_intake,4.40463695672742
mae,standard,126.36678199961035,Preprocessor1_Model1,166.18836565096953,9674,dietML_high_intake,-23.96171566846795
mae,standard,174.60900512563362,Preprocessor1_Model1,167.22133656509695,9728,dietML_high_intake,4.41789828516336
mae,standard,202.96536480452212,Preprocessor1_Model1,165.06689750692522,9908,dietML_high_intake,22.959459388886206
mae,standard,92.97758968288858,Preprocessor1_Model1,92.6377237654321,1147,dietML_low_intake,0.3668763691960444
mae,standard,87.23743368661819,Preprocessor1_Model1,97.20297839506172,1303,dietML_low_intake,-10.252303862481048
mae,standard,111.3001981998296,Preprocessor1_Model1,95.09881172839506,1389,dietML_low_intake,17.03637109336987
mae,standard,88.2492752162936,Preprocessor1_Model1,94.71550154320988,1475,dietML_low_intake,-6.826998982807843
mae,standard,108.91310040796908,Preprocessor1_Model1,97.33908179012346,1512,dietML_low_intake,11.890412776648963
mae,standard,103.9176217433646,Preprocessor1_Model1,94.4791049382716,1535,dietML_low_intake,9.99005739021311
mae,standard,92.613992836445,Preprocessor1_Model1,95.86582561728396,1551,dietML_low_intake,-3.3920667348351543
mae,standard,100.2285158865242,Preprocessor1_Model1,99.68122685185185,1583,dietML_low_intake,0.5490392242922048
mae,standard,97.7191322203706,Preprocessor1_Model1,95.18971450617283,1659,dietML_low_intake,2.657238470899853
mae,standard,86.603561534825,Preprocessor1_Model1,96.13786265432098,1707,dietML_low_intake,-9.917321704746108
mae,standard,79.76607962146436,Preprocessor1_Model1,93.5148148148148,1728,dietML_low_intake,-14.702200095863677
mae,standard,93.56696678066945,Preprocessor1_Model1,94.72452932098766,1794,dietML_low_intake,-1.2220303955226246
mae,standard,104.1581492592071,Preprocessor1_Model1,95.8151311728395,1912,dietML_low_intake,8.707411850553902
mae,standard,109.9814013587187,Preprocessor1_Model1,91.70612654320988,1944,dietML_low_intake,19.92808496485556
mae,standard,97.78143885904466,Preprocessor1_Model1,96.44530092592592,1976,dietML_low_intake,1.385384171433034
mae,standard,86.59360078245464,Preprocessor1_Model1,91.64836419753088,2002,dietML_low_intake,-5.515388582584673
mae,standard,98.61202963824556,Preprocessor1_Model1,94.39572530864196,2033,dietML_low_intake,4.4666263390823255
mae,standard,93.49414284397776,Preprocessor1_Model1,95.6516049382716,2127,dietML_low_intake,-2.2555419699294728
mae,standard,93.984793278404,Preprocessor1_Model1,93.5263425925926,2138,dietML_low_intake,0.49018348531861605
mae,standard,93.22198595697655,Preprocessor1_Model1,94.59516203703704,2307,dietML_low_intake,-1.4516345767480647
mae,standard,91.18781385315732,Preprocessor1_Model1,93.1667361111111,2482,dietML_low_intake,-2.1240652410466665
mae,standard,103.6227702652477,Preprocessor1_Model1,92.15368827160492,2515,dietML_low_intake,12.445602784600334
mae,standard,94.64250245244575,Preprocessor1_Model1,95.36216049382716,2521,dietML_low_intake,-0.7546578618339832
mae,standard,108.37676330848193,Preprocessor1_Model1,92.10091049382716,2530,dietML_low_intake,17.671761036223003
mae,standard,96.8103545040373,Preprocessor1_Model1,95.41933641975308,2784,dietML_low_intake,1.4577947578309371
mae,standard,106.4507644016443,Preprocessor1_Model1,95.33753858024691,2789,dietML_low_intake,11.65671569341308
mae,standard,83.88071470887728,Preprocessor1_Model1,97.05685185185186,2799,dietML_low_intake,-13.575689806101185
mae,standard,97.54798290538471,Preprocessor1_Model1,93.98281635802468,2940,dietML_low_intake,3.7934238252433747
mae,standard,94.76751996142394,Preprocessor1_Model1,94.08119598765433,2980,dietML_low_intake,0.7295017527834995
mae,standard,114.15364440781764,Preprocessor1_Model1,97.08260030864196,3064,dietML_low_intake,17.584040852741843
mae,standard,106.35936308023672,Preprocessor1_Model1,92.74604166666668,3098,dietML_low_intake,14.678061908557677
mae,standard,82.91545145961258,Preprocessor1_Model1,93.20394290123456,3274,dietML_low_intake,-11.038686906759278
mae,standard,100.76050395784078,Preprocessor1_Model1,94.38961419753086,3351,dietML_low_intake,6.749566479822075
mae,standard,81.45196464021306,Preprocessor1_Model1,93.27100308641975,3435,dietML_low_intake,-12.671717956389749
mae,standard,84.79029918415034,Preprocessor1_Model1,97.0800462962963,3635,dietML_low_intake,-12.659395602919924
mae,standard,109.71909954078497,Preprocessor1_Model1,94.81753086419754,3761,dietML_low_intake,15.71604801429623
mae,standard,93.94304575427888,Preprocessor1_Model1,96.86758487654322,3768,dietML_low_intake,-3.019110186334914
mae,standard,87.33188413049683,Preprocessor1_Model1,98.32064814814817,3855,dietML_low_intake,-11.176456039115628
mae,standard,89.33970191923592,Preprocessor1_Model1,94.39479938271606,4004,dietML_low_intake,-5.3552711553362755
mae,standard,95.29237172948046,Preprocessor1_Model1,94.39291666666666,4113,dietML_low_intake,0.9528840664920655
mae,standard,94.24826680834104,Preprocessor1_Model1,93.09689043209876,4126,dietML_low_intake,1.236750627113643
mae,standard,100.73950988087071,Preprocessor1_Model1,94.31899691358024,4210,dietML_low_intake,6.807232028955176
mae,standard,78.21464507534218,Preprocessor1_Model1,93.69269290123457,4449,dietML_low_intake,-16.52001596560839
mae,standard,92.42883595504507,Preprocessor1_Model1,92.31734567901236,4452,dietML_low_intake,0.12076850261744222
mae,standard,101.15544105004062,Preprocessor1_Model1,94.5046836419753,4605,dietML_low_intake,7.037489732531426
mae,standard,113.12105511713948,Preprocessor1_Model1,95.9461574074074,4657,dietML_low_intake,17.90055816076498
mae,standard,107.36919635532664,Preprocessor1_Model1,95.80380401234568,4661,dietML_low_intake,12.071955244585686
mae,standard,91.7797154203348,Preprocessor1_Model1,93.28077160493828,4761,dietML_low_intake,-1.6091807119271502
mae,standard,99.05549298217493,Preprocessor1_Model1,96.82515432098764,4957,dietML_low_intake,2.303470288096247
mae,standard,97.33997244143,Preprocessor1_Model1,98.37494598765431,5041,dietML_low_intake,-1.0520702561343136
mae,standard,108.8392011384942,Preprocessor1_Model1,93.56302469135802,5055,dietML_low_intake,16.327151134252684
mae,standard,88.61017834554798,Preprocessor1_Model1,91.24014660493827,5114,dietML_low_intake,-2.8824682524654683
mae,standard,95.99937665870404,Preprocessor1_Model1,94.63100308641977,5274,dietML_low_intake,1.4460097934655005
